date,team,opponent,elo_before,elo_after,tournament
2010-01-06,Bahrain,Hong Kong,1500.0,1520.5162950112356,AFC Asian Cup qualification
2010-01-06,Hong Kong,Bahrain,1500.0,1479.4837049887644,AFC Asian Cup qualification
2010-01-06,China PR,Syria,1500.0,1495.7980500059134,AFC Asian Cup qualification
2010-01-06,Syria,China PR,1500.0,1504.2019499940866,AFC Asian Cup qualification
2010-01-06,Indonesia,Oman,1500.0,1480.7980500059134,AFC Asian Cup qualification
2010-01-06,Oman,Indonesia,1500.0,1519.2019499940866,AFC Asian Cup qualification
2010-01-06,Kuwait,Australia,1500.0,1495.7980500059134,AFC Asian Cup qualification
2010-01-06,Australia,Kuwait,1500.0,1504.2019499940866,AFC Asian Cup qualification
2010-01-06,Lebanon,Vietnam,1500.0,1495.7980500059134,AFC Asian Cup qualification
2010-01-06,Vietnam,Lebanon,1500.0,1504.2019499940866,AFC Asian Cup qualification
2010-01-06,Singapore,Iran,1500.0,1471.1970750088701,AFC Asian Cup qualification
2010-01-06,Iran,Singapore,1500.0,1528.8029249911299,AFC Asian Cup qualification
2010-01-06,Thailand,Jordan,1500.0,1495.7980500059134,AFC Asian Cup qualification
2010-01-06,Jordan,Thailand,1500.0,1504.2019499940866,AFC Asian Cup qualification
2010-01-06,United Arab Emirates,Malaysia,1500.0,1510.7980500059134,AFC Asian Cup qualification
2010-01-06,Malaysia,United Arab Emirates,1500.0,1489.2019499940866,AFC Asian Cup qualification
2010-01-06,Yemen,Japan,1500.0,1480.7980500059134,AFC Asian Cup qualification
2010-01-06,Japan,Yemen,1500.0,1519.2019499940866,AFC Asian Cup qualification
2010-01-10,Angola,Mali,1500.0,1497.1987000039423,African Cup of Nations
2010-01-10,Mali,Angola,1500.0,1502.8012999960577,African Cup of Nations
2010-01-11,Ivory Coast,Burkina Faso,1500.0,1500.0,African Cup of Nations
2010-01-11,Burkina Faso,Ivory Coast,1500.0,1500.0,African Cup of Nations
2010-01-11,Malawi,Algeria,1500.0,1517.5,African Cup of Nations
2010-01-11,Algeria,Malawi,1500.0,1482.5,African Cup of Nations
2010-01-12,Egypt,Nigeria,1500.0,1515.0,African Cup of Nations
2010-01-12,Nigeria,Egypt,1500.0,1485.0,African Cup of Nations
2010-01-12,Mozambique,Benin,1500.0,1500.0,African Cup of Nations
2010-01-12,Benin,Mozambique,1500.0,1500.0,African Cup of Nations
2010-01-13,Cameroon,Gabon,1500.0,1490.0,African Cup of Nations
2010-01-13,Gabon,Cameroon,1500.0,1510.0,African Cup of Nations
2010-01-13,Zambia,Tunisia,1500.0,1500.0,African Cup of Nations
2010-01-13,Tunisia,Zambia,1500.0,1500.0,African Cup of Nations
2010-01-14,Angola,Malawi,1497.1987000039423,1508.816939970075,African Cup of Nations
2010-01-14,Malawi,Angola,1517.5,1505.8817600338673,African Cup of Nations
2010-01-14,Mali,Algeria,1502.8012999960577,1492.2176457136663,African Cup of Nations
2010-01-14,Algeria,Mali,1482.5,1493.0836542823913,African Cup of Nations
2010-01-15,Ivory Coast,Ghana,1500.0,1515.0,African Cup of Nations
2010-01-15,Ghana,Ivory Coast,1500.0,1485.0,African Cup of Nations
2010-01-16,Egypt,Mozambique,1515.0,1529.3528000084657,African Cup of Nations
2010-01-16,Mozambique,Egypt,1500.0,1485.6471999915343,African Cup of Nations
2010-01-16,Nigeria,Benin,1485.0,1495.4314666610228,African Cup of Nations
2010-01-16,Benin,Nigeria,1500.0,1489.5685333389772,African Cup of Nations
2010-01-17,Cameroon,Zambia,1490.0,1500.28774368332,African Cup of Nations
2010-01-17,Zambia,Cameroon,1500.0,1489.71225631668,African Cup of Nations
2010-01-17,Gabon,Tunisia,1510.0,1509.71225631668,African Cup of Nations
2010-01-17,Tunisia,Gabon,1500.0,1500.28774368332,African Cup of Nations
2010-01-17,Thailand,Singapore,1495.7980500059134,1502.3579788696559,King's Cup
2010-01-17,Singapore,Thailand,1471.1970750088701,1464.6371461451276,King's Cup
2010-01-17,Vietnam,China PR,1504.2019499940866,1484.667961025398,AFC Asian Cup qualification
2010-01-17,China PR,Vietnam,1495.7980500059134,1515.332038974602,AFC Asian Cup qualification
2010-01-18,Angola,Algeria,1508.816939970075,1505.6038405627235,African Cup of Nations
2010-01-18,Algeria,Angola,1493.0836542823913,1496.296753689743,African Cup of Nations
2010-01-18,Mali,Malawi,1492.2176457136663,1507.8072689855246,African Cup of Nations
2010-01-18,Malawi,Mali,1505.8817600338673,1490.292136762009,African Cup of Nations
2010-01-19,Burkina Faso,Ghana,1500.0,1489.568533338977,African Cup of Nations
2010-01-19,Ghana,Burkina Faso,1485.0,1495.431466661023,African Cup of Nations
2010-01-20,Egypt,Benin,1529.3528000084657,1542.6426432338772,African Cup of Nations
2010-01-20,Benin,Egypt,1489.5685333389772,1476.2786901135657,African Cup of Nations
2010-01-20,Nigeria,Mozambique,1495.4314666610228,1512.4387726935888,African Cup of Nations
2010-01-20,Mozambique,Nigeria,1485.6471999915343,1468.6398939589683,African Cup of Nations
2010-01-20,Thailand,Poland,1502.3579788696559,1483.0623948978678,King's Cup
2010-01-20,Poland,Thailand,1500.0,1519.2955839717881,King's Cup
2010-01-20,Yemen,Bahrain,1480.7980500059134,1502.5387071001521,AFC Asian Cup qualification
2010-01-20,Bahrain,Yemen,1520.5162950112356,1498.7756379169969,AFC Asian Cup qualification
2010-01-21,Cameroon,Tunisia,1500.28774368332,1500.28774368332,African Cup of Nations
2010-01-21,Tunisia,Cameroon,1500.28774368332,1500.28774368332,African Cup of Nations
2010-01-21,Gabon,Zambia,1509.71225631668,1499.1372450388346,African Cup of Nations
2010-01-21,Zambia,Gabon,1489.71225631668,1500.2872675945252,African Cup of Nations
2010-01-23,Poland,Singapore,1519.2955839717881,1536.1748941252524,King's Cup
2010-01-23,Singapore,Poland,1464.6371461451276,1447.7578359916633,King's Cup
2010-01-24,Angola,Ghana,1505.6038405627235,1492.535002460205,African Cup of Nations
2010-01-24,Ghana,Angola,1495.431466661023,1508.5003047635414,African Cup of Nations
2010-01-24,Ivory Coast,Algeria,1515.0,1504.4621967003027,African Cup of Nations
2010-01-24,Algeria,Ivory Coast,1496.296753689743,1506.8345569894402,African Cup of Nations
2010-01-25,Egypt,Cameroon,1542.6426432338772,1555.8230402382724,African Cup of Nations
2010-01-25,Cameroon,Egypt,1500.28774368332,1487.1073466789248,African Cup of Nations
2010-01-25,Zambia,Nigeria,1500.2872675945252,1500.636873486784,African Cup of Nations
2010-01-25,Nigeria,Zambia,1512.4387726935888,1512.08916680133,African Cup of Nations
2010-01-28,Algeria,Egypt,1506.8345569894402,1490.495946836056,African Cup of Nations
2010-01-28,Egypt,Algeria,1555.8230402382724,1572.1616503916566,African Cup of Nations
2010-01-28,Ghana,Nigeria,1508.5003047635414,1518.603596842671,African Cup of Nations
2010-01-28,Nigeria,Ghana,1512.08916680133,1501.9858747222004,African Cup of Nations
2010-01-30,Nigeria,Algeria,1501.9858747222004,1511.6552885223591,African Cup of Nations
2010-01-30,Algeria,Nigeria,1490.495946836056,1480.8265330358972,African Cup of Nations
2010-01-31,Ghana,Egypt,1518.603596842671,1510.1330260868403,African Cup of Nations
2010-01-31,Egypt,Ghana,1572.1616503916566,1580.6322211474874,African Cup of Nations
2010-02-06,Japan,China PR,1519.2019499940866,1516.2983291950375,EAFF Championship
2010-02-06,China PR,Japan,1515.332038974602,1518.2356597736512,EAFF Championship
2010-02-07,South Korea,Hong Kong,1500.0,1518.8203579338124,EAFF Championship
2010-02-07,Hong Kong,South Korea,1479.4837049887644,1460.663347054952,EAFF Championship
2010-02-10,China PR,South Korea,1518.2356597736512,1535.7651104360746,EAFF Championship
2010-02-10,South Korea,China PR,1518.8203579338124,1501.290907271389,EAFF Championship
2010-02-11,Japan,Hong Kong,1516.2983291950375,1526.4445611318436,EAFF Championship
2010-02-11,Hong Kong,Japan,1460.663347054952,1450.517115118146,EAFF Championship
2010-02-14,Hong Kong,China PR,1450.517115118146,1439.1254448686686,EAFF Championship
2010-02-14,China PR,Hong Kong,1535.7651104360746,1547.156780685552,EAFF Championship
2010-02-14,Japan,South Korea,1526.4445611318436,1506.2634286261577,EAFF Championship
2010-02-14,South Korea,Japan,1501.290907271389,1521.4720397770748,EAFF Championship
2010-02-16,Sri Lanka,Myanmar,1500.0,1475.6775300074903,AFC Challenge Cup
2010-02-16,Myanmar,Sri Lanka,1500.0,1524.3224699925097,AFC Challenge Cup
2010-02-16,Tajikistan,Bangladesh,1500.0,1490.0,AFC Challenge Cup
2010-02-16,Bangladesh,Tajikistan,1500.0,1510.0,AFC Challenge Cup
2010-02-17,North Korea,Turkmenistan,1500.0,1500.0,AFC Challenge Cup
2010-02-17,Turkmenistan,North Korea,1500.0,1500.0,AFC Challenge Cup
2010-02-18,Bangladesh,Myanmar,1510.0,1500.4120004701447,AFC Challenge Cup
2010-02-18,Myanmar,Bangladesh,1524.3224699925097,1533.910469522365,AFC Challenge Cup
2010-02-18,Sri Lanka,Tajikistan,1475.6775300074903,1457.0517340692206,AFC Challenge Cup
2010-02-18,Tajikistan,Sri Lanka,1490.0,1508.6257959382697,AFC Challenge Cup
2010-02-19,Kyrgyzstan,North Korea,1500.0,1481.0,AFC Challenge Cup
2010-02-19,North Korea,Kyrgyzstan,1500.0,1519.0,AFC Challenge Cup
2010-02-20,Sri Lanka,Bangladesh,1457.0517340692206,1471.7238517926721,AFC Challenge Cup
2010-02-20,Bangladesh,Sri Lanka,1500.4120004701447,1485.7398827466932,AFC Challenge Cup
2010-02-20,Tajikistan,Myanmar,1508.6257959382697,1527.3971172910844,AFC Challenge Cup
2010-02-20,Myanmar,Tajikistan,1533.910469522365,1515.1391481695503,AFC Challenge Cup
2010-02-21,Turkmenistan,Kyrgyzstan,1500.0,1509.4536805398702,AFC Challenge Cup
2010-02-21,Kyrgyzstan,Turkmenistan,1481.0,1471.5463194601298,AFC Challenge Cup
2010-02-24,North Korea,Myanmar,1519.0,1538.7777606509635,AFC Challenge Cup
2010-02-24,Myanmar,North Korea,1515.1391481695503,1495.3613875185868,AFC Challenge Cup
2010-02-24,Tajikistan,Turkmenistan,1527.3971172910844,1511.6231248736922,AFC Challenge Cup
2010-02-24,Turkmenistan,Tajikistan,1509.4536805398702,1525.2276729572625,AFC Challenge Cup
2010-02-25,Turkmenistan,North Korea,1525.2276729572625,1525.6174782172736,AFC Challenge Cup
2010-02-25,North Korea,Turkmenistan,1538.7777606509635,1538.3879553909524,AFC Challenge Cup
2010-02-27,Tajikistan,Myanmar,1511.6231248736922,1521.1554159370987,AFC Challenge Cup
2010-02-27,Myanmar,Tajikistan,1495.3613875185868,1485.8290964551802,AFC Challenge Cup
2010-03-03,Australia,Indonesia,1504.2019499940866,1514.0874629828604,AFC Asian Cup qualification
2010-03-03,Indonesia,Australia,1480.7980500059134,1470.9125370171396,AFC Asian Cup qualification
2010-03-03,Hong Kong,Yemen,1439.1254448686686,1437.551681369286,AFC Asian Cup qualification
2010-03-03,Yemen,Hong Kong,1502.5387071001521,1504.1124705995348,AFC Asian Cup qualification
2010-03-03,Iran,Thailand,1528.8029249911299,1537.8556045991857,AFC Asian Cup qualification
2010-03-03,Thailand,Iran,1483.0623948978678,1474.009715289812,AFC Asian Cup qualification
2010-03-03,Japan,Bahrain,1506.2634286261577,1522.0163950398917,AFC Asian Cup qualification
2010-03-03,Bahrain,Japan,1498.7756379169969,1483.022671503263,AFC Asian Cup qualification
2010-03-03,Jordan,Singapore,1504.2019499940866,1512.8699838755986,AFC Asian Cup qualification
2010-03-03,Singapore,Jordan,1447.7578359916633,1439.0898021101514,AFC Asian Cup qualification
2010-03-03,Oman,Kuwait,1519.2019499940866,1514.0874629828604,AFC Asian Cup qualification
2010-03-03,Kuwait,Oman,1495.7980500059134,1500.9125370171396,AFC Asian Cup qualification
2010-03-03,Syria,Lebanon,1504.2019499940866,1524.087370953578,AFC Asian Cup qualification
2010-03-03,Lebanon,Syria,1495.7980500059134,1475.912629046422,AFC Asian Cup qualification
2010-03-03,Uzbekistan,United Arab Emirates,1500.0,1481.231288508292,AFC Asian Cup qualification
2010-03-03,United Arab Emirates,Uzbekistan,1510.7980500059134,1529.5667614976214,AFC Asian Cup qualification
2010-03-20,Alderney,Jersey,1500.0,1477.597725006899,Muratti Vase
2010-03-20,Jersey,Alderney,1500.0,1522.402274993101,Muratti Vase
2010-05-08,Jersey,Guernsey,1522.402274993101,1509.018119465565,Muratti Vase
2010-05-08,Guernsey,Jersey,1500.0,1513.384155527536,Muratti Vase
2010-05-19,Gabon,Togo,1499.1372450388346,1516.680701096349,Corsica Cup
2010-05-19,Togo,Gabon,1500.0,1482.4565439424857,Corsica Cup
2010-05-19,Corsica,Brittany,1500.0,1510.7980500059134,Corsica Cup
2010-05-19,Brittany,Corsica,1500.0,1489.2019499940866,Corsica Cup
2010-05-21,Brittany,Togo,1489.2019499940866,1496.2227269972104,Corsica Cup
2010-05-21,Togo,Brittany,1482.4565439424857,1475.4357669393619,Corsica Cup
2010-05-21,Corsica,Gabon,1510.7980500059134,1508.1535081243064,Corsica Cup
2010-05-21,Gabon,Corsica,1516.680701096349,1519.325242977956,Corsica Cup
2010-05-31,Gozo,Padania,1500.0,1474.3974000078847,Viva World Cup
2010-05-31,Padania,Gozo,1500.0,1525.6025999921153,Viva World Cup
2010-05-31,Iraqi Kurdistan,Two Sicilies,1500.0,1535.0,Viva World Cup
2010-05-31,Two Sicilies,Iraqi Kurdistan,1500.0,1465.0,Viva World Cup
2010-06-01,Occitania,Padania,1500.0,1481.471142202333,Viva World Cup
2010-06-01,Padania,Occitania,1525.6025999921153,1544.1314577897822,Viva World Cup
2010-06-01,Provence,Two Sicilies,1500.0,1477.9920258698585,Viva World Cup
2010-06-01,Two Sicilies,Provence,1465.0,1487.0079741301415,Viva World Cup
2010-06-02,Gozo,Occitania,1474.3974000078847,1423.946886858979,Viva World Cup
2010-06-02,Occitania,Gozo,1481.471142202333,1531.9216553512388,Viva World Cup
2010-06-02,Iraqi Kurdistan,Provence,1535.0,1551.7474939756494,Viva World Cup
2010-06-02,Provence,Iraqi Kurdistan,1477.9920258698585,1461.244531894209,Viva World Cup
2010-06-04,Iraqi Kurdistan,Occitania,1551.7474939756494,1570.607464093606,Viva World Cup
2010-06-04,Occitania,Iraqi Kurdistan,1531.9216553512388,1513.061685233282,Viva World Cup
2010-06-04,Padania,Two Sicilies,1544.1314577897822,1569.2429891635293,Viva World Cup
2010-06-04,Two Sicilies,Padania,1487.0079741301415,1461.8964427563944,Viva World Cup
2010-06-04,Gozo,Provence,1423.946886858979,1440.3761318649638,Viva World Cup
2010-06-04,Provence,Gozo,1461.244531894209,1444.8152868882244,Viva World Cup
2010-06-05,Occitania,Two Sicilies,1513.061685233282,1538.675386013243,Viva World Cup
2010-06-05,Two Sicilies,Occitania,1461.8964427563944,1436.2827419764335,Viva World Cup
2010-06-05,Iraqi Kurdistan,Padania,1570.607464093606,1550.5289190065746,Viva World Cup
2010-06-05,Padania,Iraqi Kurdistan,1569.2429891635293,1589.3215342505607,Viva World Cup
2010-06-11,South Africa,Mexico,1500.0,1494.3974000078847,FIFA World Cup
2010-06-11,Mexico,South Africa,1500.0,1505.6025999921153,FIFA World Cup
2010-06-11,Uruguay,France,1500.0,1500.0,FIFA World Cup
2010-06-11,France,Uruguay,1500.0,1500.0,FIFA World Cup
2010-06-12,Argentina,Nigeria,1500.0,1520.6706807697883,FIFA World Cup
2010-06-12,Nigeria,Argentina,1511.6552885223591,1490.9846077525708,FIFA World Cup
2010-06-12,England,United States,1500.0,1500.0,FIFA World Cup
2010-06-12,United States,England,1500.0,1500.0,FIFA World Cup
2010-06-12,South Korea,Greece,1521.4720397770748,1549.6203516868952,FIFA World Cup
2010-06-12,Greece,South Korea,1500.0,1471.8516880901796,FIFA World Cup
2010-06-13,Algeria,Slovenia,1480.8265330358972,1461.92912744152,FIFA World Cup
2010-06-13,Slovenia,Algeria,1500.0,1518.8974055943772,FIFA World Cup
2010-06-13,Germany,Australia,1500.0,1539.539941332628,FIFA World Cup
2010-06-13,Australia,Germany,1514.0874629828604,1474.5475216502325,FIFA World Cup
2010-06-13,Serbia,Ghana,1500.0,1480.5831385388688,FIFA World Cup
2010-06-13,Ghana,Serbia,1510.1330260868403,1529.5498875479716,FIFA World Cup
2010-06-14,Italy,Paraguay,1500.0,1500.0,FIFA World Cup
2010-06-14,Paraguay,Italy,1500.0,1500.0,FIFA World Cup
2010-06-14,Japan,Cameroon,1522.0163950398917,1540.0136038687601,FIFA World Cup
2010-06-14,Cameroon,Japan,1487.1073466789248,1469.1101378500564,FIFA World Cup
2010-06-14,Netherlands,Denmark,1500.0,1530.0,FIFA World Cup
2010-06-14,Denmark,Netherlands,1500.0,1470.0,FIFA World Cup
2010-06-15,Brazil,North Korea,1500.0,1522.2008397407512,FIFA World Cup
2010-06-15,North Korea,Brazil,1538.3879553909524,1516.1871156502011,FIFA World Cup
2010-06-15,Ivory Coast,Portugal,1504.4621967003027,1504.205346132431,FIFA World Cup
2010-06-15,Portugal,Ivory Coast,1500.0,1500.2568505678717,FIFA World Cup
2010-06-15,New Zealand,Slovakia,1500.0,1500.0,FIFA World Cup
2010-06-15,Slovakia,New Zealand,1500.0,1500.0,FIFA World Cup
2010-06-16,Honduras,Chile,1500.0,1480.0,FIFA World Cup
2010-06-16,Chile,Honduras,1500.0,1520.0,FIFA World Cup
2010-06-16,South Africa,Uruguay,1494.3974000078847,1450.1152702269592,FIFA World Cup
2010-06-16,Uruguay,South Africa,1500.0,1544.2821297809255,FIFA World Cup
2010-06-16,Spain,Switzerland,1500.0,1480.0,FIFA World Cup
2010-06-16,Switzerland,Spain,1500.0,1520.0,FIFA World Cup
2010-06-17,Argentina,South Korea,1520.6706807697883,1558.580285002834,FIFA World Cup
2010-06-17,South Korea,Argentina,1549.6203516868952,1511.7107474538495,FIFA World Cup
2010-06-17,France,Mexico,1500.0,1470.483725443219,FIFA World Cup
2010-06-17,Mexico,France,1505.6025999921153,1535.1188745488962,FIFA World Cup
2010-06-17,Greece,Nigeria,1471.8516880901796,1492.9519554844974,FIFA World Cup
2010-06-17,Nigeria,Greece,1490.9846077525708,1469.884340358253,FIFA World Cup
2010-06-18,England,Algeria,1500.0,1497.8171937934326,FIFA World Cup
2010-06-18,Algeria,England,1461.92912744152,1464.1119336480874,FIFA World Cup
2010-06-18,Germany,Serbia,1539.539941332628,1516.1783193101985,FIFA World Cup
2010-06-18,Serbia,Germany,1480.5831385388688,1503.9447605612982,FIFA World Cup
2010-06-18,Lithuania,Latvia,1500.0,1497.1987000039423,Baltic Cup
2010-06-18,Latvia,Lithuania,1500.0,1502.8012999960577,Baltic Cup
2010-06-18,Slovenia,United States,1518.8974055943772,1517.8106549508939,FIFA World Cup
2010-06-18,United States,Slovenia,1500.0,1501.0867506434834,FIFA World Cup
2010-06-19,Cameroon,Denmark,1469.1101378500564,1449.1613623210794,FIFA World Cup
2010-06-19,Denmark,Cameroon,1470.0,1489.948775528977,FIFA World Cup
2010-06-19,Estonia,Latvia,1500.0,1500.0806261480263,Baltic Cup
2010-06-19,Latvia,Estonia,1502.8012999960577,1502.7206738480313,Baltic Cup
2010-06-19,Ghana,Australia,1529.5498875479716,1526.4098846190216,FIFA World Cup
2010-06-19,Australia,Ghana,1474.5475216502325,1477.6875245791825,FIFA World Cup
2010-06-19,Netherlands,Japan,1530.0,1550.576269819013,FIFA World Cup
2010-06-19,Japan,Netherlands,1540.0136038687601,1519.437334049747,FIFA World Cup
2010-06-20,Brazil,Ivory Coast,1522.2008397407512,1550.648371958131,FIFA World Cup
2010-06-20,Ivory Coast,Brazil,1504.205346132431,1475.7578139150512,FIFA World Cup
2010-06-20,Italy,New Zealand,1500.0,1500.0,FIFA World Cup
2010-06-20,New Zealand,Italy,1500.0,1500.0,FIFA World Cup
2010-06-20,Lithuania,Estonia,1497.1987000039423,1508.1116733636377,Baltic Cup
2010-06-20,Estonia,Lithuania,1500.0806261480263,1489.167652788331,Baltic Cup
2010-06-20,Slovakia,Paraguay,1500.0,1470.0,FIFA World Cup
2010-06-20,Paraguay,Slovakia,1500.0,1530.0,FIFA World Cup
2010-06-21,Chile,Switzerland,1520.0,1540.0,FIFA World Cup
2010-06-21,Switzerland,Chile,1520.0,1500.0,FIFA World Cup
2010-06-21,Portugal,North Korea,1500.2568505678717,1542.0896059512227,FIFA World Cup
2010-06-21,North Korea,Portugal,1516.1871156502011,1474.35436026685,FIFA World Cup
2010-06-21,Spain,Honduras,1480.0,1510.0,FIFA World Cup
2010-06-21,Honduras,Spain,1480.0,1450.0,FIFA World Cup
2010-06-22,Greece,Argentina,1492.9519554844974,1468.5523105766042,FIFA World Cup
2010-06-22,Argentina,Greece,1558.580285002834,1582.9799299107272,FIFA World Cup
2010-06-22,Mexico,Uruguay,1535.1188745488962,1515.6462316529685,FIFA World Cup
2010-06-22,Uruguay,Mexico,1544.2821297809255,1563.7547726768532,FIFA World Cup
2010-06-22,Nigeria,South Korea,1469.884340358253,1472.2804973830769,FIFA World Cup
2010-06-22,South Korea,Nigeria,1511.7107474538495,1509.3145904290257,FIFA World Cup
2010-06-22,South Africa,France,1450.1152702269592,1465.6099262844198,FIFA World Cup
2010-06-22,France,South Africa,1470.483725443219,1454.9890693857585,FIFA World Cup
2010-06-23,Australia,Serbia,1477.6875245791825,1499.1961415259123,FIFA World Cup
2010-06-23,Serbia,Australia,1503.9447605612982,1482.4361436145684,FIFA World Cup
2010-06-23,Ghana,Germany,1526.4098846190216,1505.821078575816,FIFA World Cup
2010-06-23,Germany,Ghana,1516.1783193101985,1536.767125353404,FIFA World Cup
2010-06-23,Slovenia,England,1517.8106549508939,1496.6610075571016,FIFA World Cup
2010-06-23,England,Slovenia,1497.8171937934326,1518.9668411872249,FIFA World Cup
2010-06-23,United States,Algeria,1501.0867506434834,1518.9663081808922,FIFA World Cup
2010-06-23,Algeria,United States,1464.1119336480874,1446.2323761106786,FIFA World Cup
2010-06-24,Cameroon,Netherlands,1449.1613623210794,1434.8389334908286,FIFA World Cup
2010-06-24,Netherlands,Cameroon,1550.576269819013,1564.898698649264,FIFA World Cup
2010-06-24,Denmark,Japan,1489.948775528977,1462.4889257449495,FIFA World Cup
2010-06-24,Japan,Denmark,1519.437334049747,1546.8971838337745,FIFA World Cup
2010-06-24,Paraguay,New Zealand,1530.0,1528.2773403191115,FIFA World Cup
2010-06-24,New Zealand,Paraguay,1500.0,1501.7226596808885,FIFA World Cup
2010-06-24,Slovakia,Italy,1470.0,1491.7226596808885,FIFA World Cup
2010-06-24,Italy,Slovakia,1500.0,1478.2773403191115,FIFA World Cup
2010-06-25,Chile,Spain,1540.0,1518.2773403191115,FIFA World Cup
2010-06-25,Spain,Chile,1510.0,1531.7226596808885,FIFA World Cup
2010-06-25,North Korea,Ivory Coast,1474.35436026685,1439.495740748766,FIFA World Cup
2010-06-25,Ivory Coast,North Korea,1475.7578139150512,1510.6164334331354,FIFA World Cup
2010-06-25,Portugal,Brazil,1542.0896059512227,1542.582188491318,FIFA World Cup
2010-06-25,Brazil,Portugal,1550.648371958131,1550.1557894180357,FIFA World Cup
2010-06-25,Switzerland,Honduras,1500.0,1497.1414753036647,FIFA World Cup
2010-06-25,Honduras,Switzerland,1450.0,1452.8585246963353,FIFA World Cup
2010-06-26,Uruguay,South Korea,1563.7547726768532,1580.6463419435079,FIFA World Cup
2010-06-26,South Korea,Uruguay,1509.3145904290257,1492.423021162371,FIFA World Cup
2010-06-26,United States,Ghana,1518.9663081808922,1498.2099688000924,FIFA World Cup
2010-06-26,Ghana,United States,1505.821078575816,1526.5774179566158,FIFA World Cup
2010-06-27,Argentina,Mexico,1582.9799299107272,1607.237584303856,FIFA World Cup
2010-06-27,Mexico,Argentina,1515.6462316529685,1491.3885772598396,FIFA World Cup
2010-06-27,Germany,England,1536.767125353404,1569.9755258744294,FIFA World Cup
2010-06-27,England,Germany,1518.9668411872249,1485.7584406661995,FIFA World Cup
2010-06-28,Brazil,Chile,1550.1557894180357,1581.9533967310908,FIFA World Cup
2010-06-28,Chile,Brazil,1518.2773403191115,1486.4797330060564,FIFA World Cup
2010-06-28,Netherlands,Slovakia,1564.898698649264,1580.7475478291274,FIFA World Cup
2010-06-28,Slovakia,Netherlands,1491.7226596808885,1475.873810501025,FIFA World Cup
2010-06-29,Paraguay,Japan,1528.2773403191115,1529.3481596921424,FIFA World Cup
2010-06-29,Japan,Paraguay,1546.8971838337745,1545.8263644607437,FIFA World Cup
2010-06-29,Spain,Portugal,1531.7226596808885,1552.3475809169543,FIFA World Cup
2010-06-29,Portugal,Spain,1542.582188491318,1521.9572672552522,FIFA World Cup
2010-07-01,Chad,Togo,1500.0,1494.8412919019686,African Cup of Nations qualification
2010-07-01,Togo,Chad,1475.4357669393619,1480.5944750373933,African Cup of Nations qualification
2010-07-01,Tunisia,Botswana,1500.28774368332,1481.0743483132132,African Cup of Nations qualification
2010-07-01,Botswana,Tunisia,1500.0,1519.2133953701068,African Cup of Nations qualification
2010-07-02,Netherlands,Brazil,1580.7475478291274,1600.8169617930625,FIFA World Cup
2010-07-02,Brazil,Netherlands,1581.9533967310908,1561.8839827671557,FIFA World Cup
2010-07-02,Uruguay,Ghana,1580.6463419435079,1577.5587697667572,FIFA World Cup
2010-07-02,Ghana,Uruguay,1526.5774179566158,1529.6649901333665,FIFA World Cup
2010-07-03,Argentina,Germany,1607.237584303856,1565.177683098984,FIFA World Cup
2010-07-03,Germany,Argentina,1569.9755258744294,1612.0354270793014,FIFA World Cup
2010-07-03,Paraguay,Spain,1529.3481596921424,1510.6701822761195,FIFA World Cup
2010-07-03,Spain,Paraguay,1552.3475809169543,1571.0255583329772,FIFA World Cup
2010-07-06,Uruguay,Netherlands,1577.5587697667572,1558.8956225764455,FIFA World Cup
2010-07-06,Netherlands,Uruguay,1600.8169617930625,1619.4801089833743,FIFA World Cup
2010-07-07,Germany,Spain,1612.0354270793014,1589.6856120557047,FIFA World Cup
2010-07-07,Spain,Germany,1571.0255583329772,1593.3753733565738,FIFA World Cup
2010-07-09,Botswana,Chad,1519.2133953701068,1529.0620024698576,African Cup of Nations qualification
2010-07-09,Chad,Botswana,1494.8412919019686,1484.9926848022178,African Cup of Nations qualification
2010-07-09,Togo,Malawi,1480.5944750373933,1476.781290431596,African Cup of Nations qualification
2010-07-09,Malawi,Togo,1490.292136762009,1494.1053213678063,African Cup of Nations qualification
2010-07-10,Uruguay,Germany,1558.8956225764455,1540.6634114137198,FIFA World Cup
2010-07-10,Germany,Uruguay,1589.6856120557047,1607.9178232184304,FIFA World Cup
2010-07-11,Netherlands,Spain,1619.4801089833743,1597.980221002473,FIFA World Cup
2010-07-11,Spain,Netherlands,1593.3753733565738,1614.8752613374752,FIFA World Cup
2010-08-11,Chad,Tunisia,1484.9926848022178,1455.9566664774663,African Cup of Nations qualification
2010-08-11,Tunisia,Chad,1481.0743483132132,1510.1103666379647,African Cup of Nations qualification
2010-08-11,Estonia,Faroe Islands,1489.167652788331,1500.4003285889798,UEFA Euro qualification
2010-08-11,Faroe Islands,Estonia,1500.0,1488.7673241993512,UEFA Euro qualification
2010-08-11,Malawi,Botswana,1494.1053213678063,1491.329528226568,African Cup of Nations qualification
2010-08-11,Botswana,Malawi,1529.0620024698576,1531.8377956110958,African Cup of Nations qualification
2010-09-02,Israel,Malta,1500.0,1516.1970750088701,UEFA Euro qualification
2010-09-02,Malta,Israel,1500.0,1483.8029249911299,UEFA Euro qualification
2010-09-03,Algeria,Tanzania,1446.2323761106786,1444.2480622332396,African Cup of Nations qualification
2010-09-03,Tanzania,Algeria,1500.0,1501.984313877439,African Cup of Nations qualification
2010-09-03,Andorra,Russia,1500.0,1471.1970750088701,UEFA Euro qualification
